순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
777,(옥효진 선생님의) 과학 개념 사전 :생물 지구 과학 ,글: 옥효진 ;그림: 유재영,다산북스,2024,,9.79113E+12,74400,400,25
777,드래곤 마스터,글: 트레이시 웨스트 ;옮김: 윤영,다산북스,2023,2,9.79113E+12,74840,843,25
777,(읽으면서 바로 써먹는) 어린이 맞춤법 ,글·그림: 한날,파란정원,2019,,9.79116E+12,73710,711,25
777,(읽으면서 바로 써먹는) 어린이 세계사 퀴즈,글·그림 : 한날,파란정원,2023,2,9.79116E+12,73030,909,25
777,(읽으면서 바로 써먹는) 어린이 세계 여행 ,글·그림: 한날,파란정원,2023,,9.79116E+12,73900,980,25
777,용선생이 간다 :세계 문화 여행,"글: 사회평론 역사연구소,캐릭터: 이우일",사회평론,2020,13,9.79116E+12,77900,980.2,25
777,수학 탐정스,조인하 글 ;조승연 그림,미래엔,2018,2,9.79116E+12,74410,410,25
777,(처음 읽는) 그리스 로마 신화 =First Greek mythology,글: 최설희 ;그림: 한현동,미래엔,2020,3,9.79116E+12,77890,219,25
777,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011,35,9.79116E+12,77400,507.5,25
777,(코믹 메이플스토리) 수학도둑 :언제 어디에서나 원리를 응용하여 문제를 격파하는 수학의 해결사!,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,2021,84,9.79116E+12,67410,410,25
777,요괴의 아이를 키우고 있습니다,히로시마 레이코 글 ;김지영 옮김,넥서스,2022,1,9.79117E+12,74830,833.6,25
777,천개산 패밀리,박현숙 글 ;길개 그림,특서주니어,2023,1,9.79117E+12,73810,813.7,25
777,고민을 들어줘 닥터 별냥,이지음 글 ;문채빈 그림,꿈터,2023,3,9.79117E+12,74810,813.7,25
777,악동 김블루의 친절한 과학 :기초 과학 도전 만화,원작: 악동 김블루 ;그림: 이영아,위즈덤하우스,2022,3,9.79117E+12,77400,400,25
777,민쩌미 세계로 쩜프!,민쩌미 원작 ;툰쟁이 그림,위즈덤하우스,2023,1,9.79117E+12,77900,980,25
777,청소 특공대 다람단,글·그림: 문채빈,미래엔,2023,2,9.79117E+12,74810,813.7,25
777,(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,2021,7,9.79117E+12,77830,830,25
777,파뿌리24 13,"파뿌리 (원작), 백승하 (글), 이정태 (그림), 샌드박스 네트워크 (감수)",겜툰,2023,13,9.79117E+12,,,25
777,쿠키런 킹덤,글: 김강현 ;그림: 김기수,서울문화사,2021,14,9.79117E+12,64380,810,25
777,(코믹 메이플스토리) 수학도둑 :언제 어디에서나 원리를 응용하여 문제를 격파하는 수학의 해결사!,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,2021,93,9.79117E+12,67410,410,25
777,비마이펫 멍냥연구소 7,"비마이펫 (원작), 박지영 (만화)",서울문화사,2023,7,9.79117E+12,,,25
777,발명코믹북 무한의 계단 4 - 역전의 명수,"임우영 (지은이), 양선모 (그림)",서울문화사,2024,4,9.79117E+12,,,25
777,츠츠츠츠 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),2024,,9.79117E+12,77810,813.7,25
777,태어난 김에 세계 일주,글: 김경희 ;그림: 정용환,아울북(북이십일 아울북),2023,1,9.79117E+12,74980,980.2,25
777,옐언니,원작: 옐언니 ;그림: 라임스튜디오,아울북,2024,1,9.79117E+12,74810,375.2,25
777,반려 요괴,김영주 글 ;밤코 그림,위즈덤하우스,2024,1,9.79117E+12,74810,813.7,25
777,하늘 마을로 간 택배 :구름 배송 왔습니다 ,글: 김경미 ;그림: 김무연,슈크림북,2023,,9.79119E+12,74810,813.7,25
777,밍꼬발랄 :공소시효 ,원작: 밍꼬발랄 ;그림: 라임스튜디오,겜툰,2020,3,9.79119E+12,77800,810,25
777,밍꼬발랄 :공소시효 ,원작: 밍꼬발랄 ;그림: 라임스튜디오,겜툰,2020,4,9.79119E+12,77800,810,25
777,놓지 마 과학!,"글, 그림: 신태훈,나승훈",위즈덤하우스,2020,4,9.79119E+12,67400,408,25
777,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,12,9.79119E+12,77900,909,25
777,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,11,9.79119E+12,77820,823.5,25
777,놓지 마 과학!,"글, 그림: 신태훈,나승훈",위즈덤하우스,2020,7,9.79119E+12,67400,408,25
777,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,21,9.7912E+12,74910,911,25
777,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,8,9.7912E+12,77900,909,25
777,채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식,"글: 채사장,그림: 정용환",Dolphin Books(돌핀북),2021,4,9.7912E+12,74900,1,25
777,채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식,"글: 채사장,그림: 정용환",Dolphin Books(돌핀북),2021,5,9.7912E+12,74900,1,25
835,신비아파트 한자 귀신 3 - 새로운 봉인 카드,"김강현 (지은이), 김기수 (그림), 김경익, 박상우 (감수)",서울문화사,2019,3,9.78893E+12,,,24
835,말이야와 친구들 =Mari and friends,원작: 말이야와 친구들 ;그림: 이혜림,주니어김영사,2021,3,9.78893E+12,77810,813.7,24
835,(호야 님의) 신기 문구점 :어린이 말하기 비법 동화,대화법 코칭: 옥효진 ;그림: 류수형,김영사,2023,1,9.78893E+12,74810,802,24
835,김영하의 세계문학 원정대,기획 및 해설: 김영하 ;정보 글: 김지혜,김영사,2023,3,9.78893E+12,77800,809,24
835,내 친구 도감 :학교생활 잘하는 법 ,김원아 글 ;주쓰 그림,창비,2025,,9.78894E+12,77800,375.2,24
835,고양이를 안는 법 :슷카이 만화 ,글·그림: 슷카이,창비,2021,,9.78894E+12,77810,813.7,24
835,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011,38,9.78894E+12,77400,400,24
835,만복이네 떡집 ,김리리 글 ;이승현 그림,비룡소,2010,354,9.78895E+12,74800,813.7,24
835,건방이의 건방진 수련기,천효정 글 ;강경수 그림,비룡소,2015-2018,4,9.78895E+12,74800,813.7,24
835,건방이의 건방진 수련기,천효정 글 ;강경수 그림,비룡소,2015-2018,5,9.78895E+12,74800,813.7,24
835,(정재승의) 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),2019,12,9.78895E+12,74400,511,24
835,그리스 로마 신화,"글: 박시연,정보글: 강대진",아울북(북이십일 아울북),2017,4,9.78895E+12,74800,219,24
835,마법천자문 :손오공의 한자 대탐험,"글: 시리얼,홍거북",북이십일,2019,8,9.78895E+12,77720,711.4,24
835,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,46,9.78895E+12,77720,711.4,24
835,(이사도라 문) 마녀 요정 미라벨,해리엇 먼캐스터 지음 ;심연희 옮김,을파소(북이십일 을파소),2021,4,9.78895E+12,74840,843,24
835,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,51,9.78895E+12,77720,711.4,24
835,리보와 앤 :아무도 오지 않는 도서관의 두 로봇 ,어윤정 글 ;해마 그림,문학동네,2023,89,9.78895E+12,73810,813.7,24
835,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,2021,5,9.78896E+12,74510,510,24
835,(빈대가족의) 응답하라 짠돌이 시대 ,글: 스토리박스 ;그림: 류수형,재미북스,2016,28,9.78896E+12,77320,320,24
835,수상한 학원 ,박현숙 글 ;장서영 그림,북멘토,2016,20,9.78896E+12,73810,813.7,24
835,수상한 지하실 ,박현숙 글 ;장서영 그림,북멘토,2022,48,9.78896E+12,73810,813.7,24
835,수상한 고물상 ,박현숙 글 ;유영주 그림,북멘토,2023,55,9.78896E+12,73810,813.7,24
835,용선생 만화 한국사: ,"글: 정상민,주성윤",사회평론,2016-2017,7,9.78896E+12,67900,911,24
835,알레르기 :함께할 수 없지만 내가 진정 원하는 것 ,글: 메건 바그너 로이드 ;옮김: 임윤정,밝은미래,2022,,9.78897E+12,77800,840,24
835,생일엔 마라탕,글: 류미정 ;그림: 손수정,밝은미래,2024,3,9.78897E+12,73810,813.7,24
835,(나의 성격을 이해하고 더 멋진 내가 되는) 우리들의 MBTI ,"글: 조수연,그림: 소윤",다산북스,2021,,9.79113E+12,77190,182,24
835,한문철의 어린이 교통안전 :어린이가 스스로 안전을 지키는 그날까지,"글: 유경원,이현구",다산북스,2023,2,9.79113E+12,77300,372.42,24
835,루미너스 오늘부터 데뷔합니다,김영주 글 ;하티 그림,다산북스,2024,1,9.79113E+12,74810,813.7,24
835,만화 한국 신화 :어린이를 위한 우리 인문학,글: 박정효 ;김기수,다산북스,2023,4,9.79113E+12,77810,219,24
835,(방울이TV) 딸랑예술학교,원작: 방울이 TV ;그림: 김영진,학산문화사,2022,2,9.79113E+12,77810,810,24
835,차원의 문 대탈출 :과학 학습 판타지 코믹북,원작: 토깽이네 ;그림: 김기수,학산문화사,2023,1,9.79114E+12,77810,400,24
835,차원의 문 대탈출 :과학 학습 판타지 코믹북,원작: 토깽이네 ;그림: 김기수,학산문화사,2023,2,9.79114E+12,77810,400,24
835,해든 분식 ,동지아 글 ;윤정주 그림,문학동네,2024,,9.79114E+12,73810,813.7,24
835,몽글몽글 편의점 :김영진 그림책 ,김영진,책읽는곰,2024,111,9.79116E+12,77810,813.7,24
835,(읽으면서 바로 써먹는) 어린이 사자소학 ,글·그림: 이수인,파란정원,2019,,9.79116E+12,73710,152,24
835,(읽으면서 바로 써먹는) 어린이 수수께끼 ,글·그림: 한날,파란정원,2020,31,9.79116E+12,73710,388,24
835,마인크래프트로 배우는 지구 대백과 :unofficial book ,마인크래프트 장인 조합 지음 ;김나정 옮김,제제의숲,2023,,9.79116E+12,73400,400,24
835,에그박사,에그박사 원작;박송이 글;홍종현 그림,,,6,9.79116E+12,,470,24
835,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011,44,9.79116E+12,77400,400,24
835,용선생의 시끌벅적 과학교실,"글: 사회평론 과학교육연구소,캐릭터: 이우일",사회평론,2019,2,9.79116E+12,73400,408,24
835,비밀의 보석 가게 마석관,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2020,5,9.79116E+12,73830,833.6,24
835,(설민석의) 만만 한국사 :재미 만점★효과 만점★한국사 만화 ,"글: 설민석,그림: 김덕영",미래엔,2020,3,9.79116E+12,77910,911,24
835,백 번 산 고양이 백꼬선생,정연철 글 ;오승민 그림,우리학교,2022,3,9.79117E+12,73810,813.7,24
835,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,2021,13,9.79117E+12,74510,510,24
835,(김민형 교수의) 수학 추리 탐험대 :초등학생을 위한 이야기 수학,글: 김태호 ;그림: 홍승우,인플루엔셜,2024,2,9.79117E+12,74410,410,24
835,에그박사의 채집 일기 :스티커로 채집하는 자연 생물 관찰 만화,원작: 에그박사 ;그림: 홍종현,Mirae N 아이세움,2021,2,9.79117E+12,77490,472,24
835,내일은 실험왕 :본격 대결 과학실험 만화 시즌2,글: 스토리 a. ;그림: 홍종현,미래엔,2021,26,9.79117E+12,77400,400,24
835,청소 특공대 다람단,글·그림: 문채빈,미래엔,2023,1,9.79117E+12,74810,813.7,24
835,에그박사의 채집 일기 :스티커로 채집하는 자연 생물 관찰 만화,원작: 에그박사 ;그림: 홍종현,Mirae N 아이세움,2021,4,9.79117E+12,77490,472,24
835,뼈뼈 사우루스,글·그림: 암모나이트 ;김정화 옮김,미래엔,2018,17,9.79117E+12,74830,833.6,24
835,태쁘의 퇴마부 10,"태쁘 (원작), 김혜련 (글), 이소연 (그림), 샌드박스 네트워크 (감수)",겜툰,2024,10,9.79117E+12,,,24
835,곤충보다 작아진 정브르 7,"정브르 (원작), 강민희 (글), 강신영 (그림), 샌드박스네트워크 (감수)",겜툰,2024,7,9.79117E+12,,,24
835,(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화,원작: 비마이펫 ;박지영,서울문화사,2021,8,9.79117E+12,74490,527.386,24
835,쿠키런 킹덤스쿨 9 - 머니 쿠키 vs 해피 쿠키,"김언정 (지은이), 이태영 (그림), JA Korea(국제비영리청소년교육기관) (감수)",서울문화사,2023,9,9.79117E+12,,,24
835,타키포오 코믹 어드벤처,원작: 캐릭온TV ;그림: 김규태,대원씨아이,2023,1,9.79117E+12,77810,810,24
835,옐언니,원작: 옐언니 ;그림: 라임스튜디오,아울북,2024,3,9.79117E+12,74810,375.2,24
835,그리스 로마 신화,"글: 박시연,정보글: 강대진",아울북(북이십일 아울북),2017,41,9.79117E+12,74800,219,24
835,무적 이순신,"글: 박지연,그림: 정수영",아울북(북이십일 아울북),2023,4,9.79117E+12,77990,998.3,24
835,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,65,9.79117E+12,77720,711.4,24
835,고양이 라옹 :슈퍼 블루문의 기적 ,송보름 글 ;김연제 그림,크레용하우스,2024,,9.79117E+12,74810,813.7,24
835,타키·포오 탐정사무소,원작: 캐릭온TV ;그림: 김규태,대원씨아이,2024,1,9.79117E+12,74900,980,24
835,(무엇이든 해결단) 허팝 연구소,라곰씨 글 ;차차 그림,부즈펌,2018-2021,2,9.79119E+12,74810,400,24
835,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,8,9.79119E+12,74910,911,24
835,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,6,9.79119E+12,77820,823.5,24
835,기후 위기 해결사 사이다 탐정,백명식 글·그림,와이즈만 Books,2021,4,9.79119E+12,74400,539,24
835,채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식,"글: 채사장,그림: 정용환",Dolphin Books(돌핀북),2021,2,9.7912E+12,74900,1,24
835,채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식,"글: 채사장,그림: 정용환",Dolphin Books(돌핀북),2021,7,9.7912E+12,74900,1,24
902,태양의 마녀 나코와 코기 봉봉,히로시마 레이코 글 ;김정화 옮김,웅진씽크빅,2022,1,9.7889E+12,74830,833.6,23
902,도꺄비 탐정 탱구,글: 김기홍 ;그림: 허지혜,웅진씽크빅,2023,1,9.7889E+12,74400,400,23
902,"아드님, 진지 드세요 ",강민경 글 ;이영림 그림,좋은책신사고 좋은책어린이,2011,24,9.78893E+12,74810,813.7,23
902,이상한 초대장,박현숙 글 ;국민지 그림,김영사,2021,1,9.78893E+12,73810,813.7,23
902,슈뻘맨의 슈퍼 상식 월드컵,원작: 슈뻘맨 ;그림: 이혜림,김영사,2024,1,9.78893E+12,77030,31,23
902,유령 고양이 후쿠코 ,히로시마 레이코 글 ;고향옥 옮김,김영사,2021,1,9.78893E+12,74830,833.6,23
902,내일은 실험왕 :본격 대결 과학실험 만화,글: 곰돌이 co. ;그림: 홍종현,미래엔컬처그룹,2009-2010,11,9.78894E+12,77400,400,23
902,벌거벗은 세계사,"글: 이현희,최호정",아울북(북이십일 아울북),2022,1,9.78895E+12,74900,909,23
902,어쩔뚱땡! 고구마머리TV :호기심·상상력이 숙쑥 자라나는 과학학습만화,글: 서동건 ;이정태,아울북(북이십일 아울북),2021,5,9.78895E+12,74400,400,23
902,벌거벗은 한국사 :초등학생이 꼭 알아야 할 필수 한국사,"글: 윤진숙,그림: 이효실",아울북(북이십일 아울북),2023,2,9.78895E+12,74910,911,23
902,그리스 로마 신화,"글: 박시연,정보글: 강대진",아울북(북이십일 아울북),2017,8,9.78895E+12,74800,219,23
902,그리스 로마 신화,"글: 박시연,정보글: 강대진",아울북(북이십일 아울북),2017,11,9.78895E+12,74800,219,23
902,그리스 로마 신화,"글: 박시연,정보글: 강대진",아울북(북이십일 아울북),2017,12,9.78895E+12,74800,219,23
902,(권일용 프로파일러의) 사라진 셜록 홈즈,글: 한주이 ;원작: 아서 코난 도일,아울북(북이십일 아울북),2023,5,9.78895E+12,74810,813.7,23
902,(이웃집 프로파일러) 하이다의 사건 파일 :표창원의 미스터리 추리 동화,글: 선자은 ;그림: 이태영,아울북(북이십일 아울북),2023,3,9.78895E+12,74810,813.7,23
902,정재승의 인류 탐험 보고서,"글: 차유진,그림: 김현민",아울북(북이십일 아울북),2021,3,9.78895E+12,74400,471,23
902,정재승의 인류 탐험 보고서,"글: 차유진,그림: 김현민",아울북(북이십일 아울북),2021,4,9.78895E+12,74400,471,23
902,책과 노니는 집 ,이영서 글 ;김동성 그림,문학동네,2009,30,9.78895E+12,73810,813.6,23
902,(귀신도 반한) 숲속 라면 가게 ,이서영 글 ;송효정 그림,크레용하우스,2022,,9.78896E+12,74810,813.7,23
902,시간 고양이,박미연 글 ;이소연 그림,이지북,2022,3,9.78896E+12,74810,813.7,23
902,귀신 선생님과 진짜 아이들 ,남동윤 만화,사계절,2014,,9.78896E+12,77810,810,23
902,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,2016,3,9.78896E+12,67400,408,23
902,수상한 친구 집 ,박현숙 글 ;장서영 그림,북멘토,2016,22,9.78896E+12,73810,813.7,23
902,(빈대 가족의) 부자 완전정복:짠돌이들에게 배우는 경제 지혜,글: 이룸;그림: 류수형,재미북스,2007,3,9.78899E+12,77000,327,23
902,(최재천의) 동물대탐험 :지구를 사랑하는 어린이를 위한 생물학 동화,황혜영 글 ;안선영 해설,다산북스,2022,6,9.79113E+12,74470,491,23
902,드래곤 마스터,글: 트레이시 웨스트 ;옮김: 윤영,다산북스,2023,3,9.79113E+12,74840,843,23
902,드래곤 마스터,글: 트레이시 웨스트 ;옮김: 윤영,다산북스,2023,5,9.79113E+12,74840,843,23
902,만화 한국 신화 :어린이를 위한 우리 인문학,글: 박정효 ;김기수,다산북스,2023,3,9.79113E+12,77810,219,23
902,(읽으면서 바로 써먹는) 어린이 한국사 퀴즈,글·그림: 한날,파란정원,2021,2,9.79116E+12,73030,911,23
902,(읽으면서 바로 써먹는) 어린이 감정 표현 ,글·그림: 한날,파란정원,2024,62,9.79116E+12,73710,181,23
902,나의 돈키호테 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2024,,9.79116E+12,3810,813.7,23
902,에그박사,에그박사 원작;박송이 글;홍종현 그림,,,8,9.79116E+12,,470,23
902,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011,43,9.79116E+12,77400,400,23
902,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011,25,9.79116E+12,77400,507.5,23
902,용선생의 시끌벅적 과학교실,"글: 사회평론 과학교육연구소,캐릭터: 이우일",사회평론,2019,1,9.79116E+12,73400,408,23
902,용선생이 간다 :세계 문화 여행,"글: 사회평론 역사연구소,캐릭터: 이우일",사회평론,2020,6,9.79116E+12,77900,980.2,23
902,비밀의 보석 가게 마석관,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2020,2,9.79116E+12,74830,833.6,23
902,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,8,9.79116E+12,74830,833.6,23
902,과학 탐정스 :기발한 과학 추리 동화,조인하 글 ;조승연 그림,미래엔,2020,1,9.79116E+12,74400,400,23
902,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011,32,9.79116E+12,77400,507.5,23
902,산불에서 살아남기,글: 포도알친구 ;그림: 한현동,미래엔,2020-2021,71,9.79116E+12,77470,526,23
902,(처음 읽는) 그리스 로마 신화 =First Greek mythology,글: 최설희 ;그림: 한현동,미래엔,2020,4,9.79116E+12,77890,219,23
902,(설민석의) 역사 고민 상담소 :역사 이야기로 고민을 해결하는 스토리텔링 한국사,"글: 설민석,정주연",미래엔,2020,3,9.79116E+12,74910,911,23
902,코믹 메이플 스토리 수학도둑 81 - 국내 최초 수학논술만화,"송도수 (지은이), 서정 엔터테인먼트 (그림), 여운방 (감수)",서울문화사,2021,81,9.79116E+12,,,23
902,정브르의 희귀동물일기 ,지음: 정브르,서울문화사,2023,,9.79116E+12,,491,23
902,신비아파트 한자 귀신 8 - 혼돈의 도시,"김강현 (지은이), 김기수 (그림), 김경익, 박상우 (감수)",서울문화사,2020,8,9.79116E+12,,,23
902,쿠키런 킹덤 1 : 작은 거인의 땅 - 오리지널 레벨업 코믹북,"김강현 (지은이), 김기수 (그림)",서울문화사,2021,1,9.79116E+12,,,23
902,별의 커비 :디스커버리,다카세 미에 글 ;현승희 옮김,해피북스투유,2023,2,9.79116E+12,74830,833.6,23
902,황석영의 어린이 민담집,글: 황석영 ;정경아,휴먼큐브,2023,18,9.79117E+12,74810,388,23
902,이모티콘은 우릴 보고 웃지 ,제성은 글 ;메 그림,우리학교,2024,,9.79117E+12,73810,813.7,23
902,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,2021,12,9.79117E+12,74510,510,23
902,악동 김블루의 친절한 과학 :기초 과학 도전 만화,원작: 악동 김블루 ;그림: 이영아,위즈덤하우스,2022,1,9.79117E+12,77400,400,23
902,"셜록 홈스, 범인을 찾아라!",아서 코난 도일 원작 ;최우빈 그림,Mirae N 아이세움,2022,4,9.79117E+12,74840,843,23
902,묘신계 요괴전,원작: 화화 ;그림: 도니패밀리,미래엔,2023,3,9.79117E+12,77810,388,23
902,에그박사의 채집 일기 :스티커로 채집하는 자연 생물 관찰 만화,원작: 에그박사 ;그림: 홍종현,Mirae N 아이세움,2021,5,9.79117E+12,77490,472,23
902,파뿌리24,원작: 파뿌리 ;그림: 이정태,겜툰,2021,6,9.79117E+12,77800,810,23
902,파뿌리24,원작: 파뿌리 ;그림: 이정태,겜툰,2021,8,9.79117E+12,77800,810,23
902,블라인드,원작: 잠뜰TV ;그림: 루체,서울문화사,2021,7,9.79117E+12,77810,813.7,23
902,(코믹 메이플스토리) 수학도둑 :언제 어디에서나 원리를 응용하여 문제를 격파하는 수학의 해결사!,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,2021,89,9.79117E+12,67410,410,23
902,무한의 계단 :발명코믹북,글: 임우영 ;그림: 양선모,서울문화사,2023,1,9.79117E+12,67400,507.5,23
902,(이진우 기자의) 몬말리는 경제 모험 :어린이를 위한 사회탐구 프로젝트,"글: 글몬,그림: 지문",아울북(북이십일 아울북),2023,2,9.79117E+12,74300,320,23
902,간 떨어지는 분식집,글: 박현숙 ;그림: 더미,아울북(북이십일 아울북),2023,1,9.79117E+12,74810,813.7,23
902,(간니닌니) 마법의 도서관 :명작 속으로 떠나는 판타지 동화 여행,"글: 지유리,그림: 이경희",아울북(북이십일 아울북),2020,16,9.79117E+12,74800,813.7,23
902,(비밀요원 레너드) 추억의 놀이 대작전,글: 한리라 ;그림: 퍼니툰,아울북(북이십일 아울북),2024,2,9.79117E+12,74810,813.7,23
902,비밀요원 레너드 과학X파일,글: 김정욱 ;정보 글: 서원호,아울북(북이십일 아울북),2023,4,9.79117E+12,77400,400,23
902,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,13,9.79117E+12,77400,400,23
902,"(네모아저씨의) 페이퍼 블레이드 :절제된 외형, 나아진 성능! 팽이의 본질을 되묻다! ",이원표 지음,슬로래빗,2024,11,9.79119E+12,13630,634,23
902,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈드림,2019,2,9.79119E+12,77900,909,23
902,엉뚱하지만 과학입니다,"원종우,송승기 그림",와이즈만 Books,2022,2,9.79119E+12,74400,400,23
902,엉뚱하지만 과학입니다,"원종우,송승기 그림",와이즈만 Books,2022,4,9.79119E+12,74400,400,23
902,왔구마 :고구마구마,"글: 조주희,이두희",킨더랜드,2023,2,9.79119E+12,74810,813.7,23
902,엉뚱하지만 과학입니다,"원종우,송승기 그림",와이즈만 Books,2022,7,9.79119E+12,74400,400,23
902,채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식,"글: 채사장,그림: 정용환",Dolphin Books(돌핀북),2021,12,9.79119E+12,74900,1,23
902,세금 내는 아이들의 생생 경제 교실,글: 최재훈 ;그림: 안병현,샌드박스네트워크,2022,1,9.7912E+12,74320,320,23
976,도꺄비 탐정 탱구,글: 김기홍 ;그림: 허지혜,웅진씽크빅,2023,2,9.7889E+12,74400,400,22
976,걱정 세탁소 :걱정을 세탁해 드립니다! ,홍민정 글 ;김도아 그림,좋은책신사고 좋은책어린이,2020,115,9.78893E+12,74810,813.7,22
976,책 먹는 여우의 봄 이야기 ,프란치스카 비어만 글·그림 ;송순섭 옮김,김영사,2024,,9.78893E+12,73850,853,22
976,말이야와 좋은 습관 친구들,원작: 말이야와 친구들 ;그림: 이혜림,김영사,2022,1,9.78893E+12,77300,199,22
976,운동장 아래 100층 학교,최은옥 글 ;파키나미 그림,김영사,2019,1,9.78893E+12,73810,813.7,22
976,아홉 살 느낌 사전 ,박성우 글 ;김효은 그림,창비,2019,,9.78894E+12,73710,181,22
976,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011,24,9.78894E+12,77400,400,22
976,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011,39,9.78894E+12,77400,400,22
976,내일은 발명왕 :본격 대결 과학발명 만화,글: 곰돌이 co. ;그림: 홍종현,Mirae N 아이세움,2011,13,9.78894E+12,77400,507.5,22
976,어쩔뚱땡! 고구마머리TV :호기심·상상력이 숙쑥 자라나는 과학학습만화,글: 서동건 ;이정태,아울북(북이십일 아울북),2021,4,9.78895E+12,74400,400,22
976,그리스 로마 신화,"글: 박시연,정보글: 강대진",아울북(북이십일 아울북),2017,9,9.78895E+12,74800,219,22
976,그리스 로마 신화,"글: 박시연,정보글: 강대진",아울북(북이십일 아울북),2017,20,9.78895E+12,74800,219,22
976,그리스 로마 신화,"글: 박시연,정보글: 강대진",아울북(북이십일 아울북),2017,22,9.78895E+12,74800,219,22
976,마법천자문 :손오공의 한자 대탐험,"글: 시리얼,홍거북",북이십일,2019,6,9.78895E+12,77720,711.4,22
976,마법천자문 :손오공의 한자 대탐험,"글: 시리얼,홍거북",북이십일,2019,15,9.78895E+12,77720,711.4,22
976,(정재승의) 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),2019,1,9.78895E+12,74400,511,22
976,(책임감이 자라는) 강아지 탐구 생활 ,글·그림: 헬로그,아울북(북이십일 아울북),2020,,9.78895E+12,77490,527,22
976,시간 고양이,박미연 글 ;이소연 그림,이지북,2022,30,9.78896E+12,74810,813.7,22
976,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,2021,3,9.78896E+12,74510,510,22
976,(빈대 가족의) 절약 삼시세끼 ,글: 스토리박스 ;그림: 류수형,재미북스,2015,26,9.78896E+12,77320,320,22
976,수상한 우리 반 ,박현숙 글 ;장서영 그림,북멘토,2015,14,9.78896E+12,73810,813.7,22
976,버섯도리 버섯탐정 3 - 사건의 실체,"버섯도리 (원작), 박종은 (글), 주영휘 (그림), 샌드박스네트워크 (감수)",키즈아이콘(아이코닉스),2024,3,9.78896E+12,,,22
976,용선생 만화 한국사: ,"글: 정상민,주성윤",사회평론,2016-2017,3,9.78896E+12,67900,911,22
976,용선생 만화 한국사: ,"글: 정상민,주성윤",사회평론,2016-2017,5,9.78896E+12,67900,911,22
